Month,Day,Version,Shop,Hour,Volume
8,13,actual,MP,30,1926.9
8,13,actual,unbalance,30,544.94
8,13,plan,Total,30,5203.77
8,13,plan,KP,30,3040.9
8,13,plan,MP,30,2162.87
8,13,actual,Total,31,3938.94
8,13,actual,KP,31,2791.54
8,13,actual,MP,31,1147.4
8,13,actual,unbalance,31,1080.32
8,13,plan,Total,31,5019.26
8,13,plan,KP,31,3040.9
8,13,plan,MP,31,1978.36
8,14,actual,Total,1,5360.98
8,14,actual,KP,1,2862.54
8,14,actual,MP,1,2498.44
8,14,actual,unbalance,1,-55.98
8,14,plan,Total,1,5305
8,14,plan,KP,1,3140.67
8,14,plan,MP,1,2164.52
8,14,actual,Total,2,5011.9
8,14,actual,KP,2,2793.17
8,14,actual,MP,2,2218.73
8,14,actual,unbalance,2,195.1
8,14,plan,Total,2,5207
8,14,plan,KP,2,3042
8,14,plan,MP,2,2164.52
8,14,actual,Total,3,4873.49
8,14,actual,KP,3,2346.35
8,14,actual,MP,3,2527.14
8,14,actual,unbalance,3,-367.49
8,14,plan,Total,3,4506
8,14,plan,KP,3,2470.15
8,14,plan,MP,3,2036.12
8,14,actual,Total,4,4754.53
8,14,actual,KP,4,2902.91
8,14,actual,MP,4,1851.61
8,14,actual,unbalance,4,345.47
8,14,plan,Total,4,5100
8,14,plan,KP,4,2935.14
8,14,plan,MP,4,2164.52
8,14,actual,Total,5,5560.27
8,14,actual,KP,5,3141.02
8,14,actual,MP,5,2419.26
8,14,actual,unbalance,5,-95.27
8,14,plan,Total,5,5465
8,14,plan,KP,5,3042
8,14,plan,MP,5,2423.41
8,14,actual,Total,6,5245.13
8,14,actual,KP,6,2980.75
8,14,actual,MP,6,2264.38
8,14,actual,unbalance,6,193.87
8,14,plan,Total,6,5439
8,14,plan,KP,6,3042
8,14,plan,MP,6,2397.1
8,14,actual,Total,7,5243.11
8,14,actual,KP,7,2999.01
8,14,actual,MP,7,2244.1
8,14,actual,unbalance,7,195.89
8,14,plan,Total,7,5439
8,14,plan,KP,7,3042
8,14,plan,MP,7,2397.1
8,14,actual,Total,8,4996.37
8,14,actual,KP,8,2829.38
8,14,actual,MP,8,2166.99
8,14,actual,unbalance,8,180.63
8,14,plan,Total,8,5177
8,14,plan,KP,8,3140.67
8,14,plan,MP,8,2036.12
8,14,actual,Total,9,5165.62
8,14,actual,KP,9,3095.35
8,14,actual,MP,9,2070.27
8,14,actual,unbalance,9,166.38
8,14,plan,Total,9,5332
8,14,plan,KP,9,2935.1
8,14,plan,MP,9,2397.1
8,14,actual,Total,10,5423.68
8,14,actual,KP,10,2901.39
8,14,actual,MP,10,2522.29
8,14,actual,unbalance,10,114.32
8,14,plan,Total,10,5538
8,14,plan,KP,10,3140.67
8,14,plan,MP,10,2397.1
8,14,actual,Total,11,4884.09
8,14,actual,KP,11,2331.74
8,14,actual,MP,11,2552.36
8,14,actual,unbalance,11,679.91
8,14,plan,Total,11,5564
8,14,plan,KP,11,3140.67
8,14,plan,MP,11,2423.41
8,14,actual,Total,12,5354.57
8,14,actual,KP,12,3159.87
8,14,actual,MP,12,2194.71
8,14,actual,unbalance,12,84.43
8,14,plan,Total,12,5439
8,14,plan,KP,12,3042
8,14,plan,MP,12,2397.1
8,14,actual,Total,13,5065.67
8,14,actual,KP,13,2987.28
8,14,actual,MP,13,2078.38
8,14,actual,unbalance,13,494.33
8,14,plan,Total,13,5560
8,14,plan,KP,13,3140.67
8,14,plan,MP,13,2419.26
8,14,actual,Total,14,5488.31
8,14,actual,KP,14,2940.32
8,14,actual,MP,14,2548
8,14,actual,unbalance,14,-251.31
8,14,plan,Total,14,5237
8,14,plan,KP,14,3042
8,14,plan,MP,14,2194.71
8,14,actual,Total,15,4912.02
8,14,actual,KP,15,2753.3
8,14,actual,MP,15,2158.72
8,14,actual,unbalance,15,424.98
8,14,plan,Total,15,5337
8,14,plan,KP,15,3142
8,14,plan,MP,15,2194.71
8,14,actual,Total,16,5401.15
8,14,actual,KP,16,3186.25
8,14,actual,MP,16,2214.9
8,14,actual,unbalance,16,37.85
8,14,plan,Total,16,5439
8,14,plan,KP,16,3042
8,14,plan,MP,16,2397.1
8,14,actual,Total,17,4767.15
8,14,actual,KP,17,2676.08
8,14,actual,MP,17,2091.07
8,14,actual,unbalance,17,391.86
8,14,plan,Total,17,5159
8,14,plan,KP,17,2900.3
8,14,plan,MP,17,2258.72
8,14,actual,Total,18,4672.75
8,14,actual,KP,18,2750.61
8,14,actual,MP,18,1922.14
8,14,actual,unbalance,18,286.25
8,14,plan,Total,18,4959
8,14,plan,KP,18,2700.3
8,14,plan,MP,18,2258.72
8,14,actual,Total,19,4395.63
8,14,actual,KP,19,2529.39
8,14,actual,MP,19,1866.23
8,14,actual,unbalance,19,941.38
8,14,plan,Total,19,5337
8,14,plan,KP,19,2940.32
8,14,plan,MP,19,2397.1
8,14,actual,Total,20,5099.62
8,14,actual,KP,20,3197.77
8,14,actual,MP,20,1901.85
8,14,actual,unbalance,20,101.39
8,14,plan,Total,20,5201
8,14,plan,KP,20,3042
8,14,plan,MP,20,2158.72
8,14,actual,Total,21,4884.67
8,14,actual,KP,21,2894.01
8,14,actual,MP,21,1990.66
8,14,actual,unbalance,21,-117.67
8,14,plan,Total,21,4767
8,14,plan,KP,21,2676.08
8,14,plan,MP,21,2091.07
8,14,actual,Total,22,4722.29
8,14,actual,KP,22,2846.15
8,14,actual,MP,22,1876.14
8,14,actual,unbalance,22,44.71
8,14,plan,Total,22,4767
8,14,plan,KP,22,2676.08
8,14,plan,MP,22,2091.07
8,14,actual,Total,23,4878.81
8,14,actual,KP,23,2878.96
8,14,actual,MP,23,1999.85
8,14,actual,unbalance,23,6.19
8,14,plan,Total,23,4885
8,14,plan,KP,23,2894.01
8,14,plan,MP,23,1990.66
8,14,actual,Total,24,2271.31
8,14,actual,KP,24,1132.94
8,14,actual,MP,24,1138.37
8,14,actual,unbalance,24,2613.36
8,14,plan,Total,24,4884.67
8,14,plan,KP,24,2894.01
8,14,plan,MP,24,1990.66
8,14,actual,Total,25,2486.37
8,14,actual,KP,25,1156.1
8,14,actual,MP,25,1330.27
8,14,actual,unbalance,25,-98.35
8,14,plan,Total,25,2388.02
8,14,plan,KP,25,1194.01
8,14,plan,MP,25,1194.01
8,14,actual,Total,26,3963.94
8,14,actual,KP,26,2683.43
8,14,actual,MP,26,1280.51
8,14,actual,unbalance,26,53.39
8,14,plan,Total,26,4017.33
8,14,plan,KP,26,2878.96
8,14,plan,MP,26,1138.37
8,14,actual,Total,27,4661.2
8,14,actual,KP,27,2812.02
8,14,actual,MP,27,1849.18
8,14,actual,unbalance,27,183.17
8,14,plan,Total,27,4844.36
8,14,plan,KP,27,2753.3
8,14,plan,MP,27,2091.07
8,14,actual,Total,28,5430.56
8,14,actual,KP,28,3182.7
8,14,actual,MP,28,2247.86
8,14,actual,unbalance,28,-545.89
8,14,plan,Total,28,4884.67
8,14,plan,KP,28,2894.01
8,14,plan,MP,28,1990.66
8,14,actual,Total,29,5059
8,14,actual,KP,29,3136.44
8,14,actual,MP,29,1922.55
8,14,actual,unbalance,29,-174.33
8,14,plan,Total,29,4884.67
8,14,plan,KP,29,2894.01
8,14,plan,MP,29,1990.66
8,14,actual,Total,30,4466.25
8,14,actual,KP,30,2665.34
8,14,actual,MP,30,1800.91
8,14,actual,unbalance,30,823.61
8,14,plan,Total,30,5289.86
8,14,plan,KP,30,3042
8,14,plan,MP,30,2247.86
8,14,actual,Total,31,3963.94
8,14,actual,KP,31,2683.43
8,14,actual,MP,31,1280.51
8,14,actual,unbalance,31,1068.72
8,14,plan,Total,31,5032.66
8,14,plan,KP,31,3042
8,14,plan,MP,31,1990.66
8,15,actual,Total,1,5138.89
8,15,actual,KP,1,2894.81
8,15,actual,MP,1,2244.08
8,15,actual,unbalance,1,98.11
8,15,plan,Total,1,5237
8,15,plan,KP,1,3154.06
8,15,plan,MP,1,2083.28
8,15,actual,Total,2,5144.83
8,15,actual,KP,2,2872.27
8,15,actual,MP,2,2272.56
8,15,actual,unbalance,2,-38.83
8,15,plan,Total,2,5106
8,15,plan,KP,2,3023.03
8,15,plan,MP,2,2083.28
8,15,actual,Total,3,5051.53
8,15,actual,KP,3,2415.1
8,15,actual,MP,3,2636.43
8,15,actual,unbalance,3,-929.53
8,15,plan,Total,3,4122
8,15,plan,KP,3,2478.72
8,15,plan,MP,3,1642.93
8,15,actual,Total,4,5297.69
8,15,actual,KP,4,2990.17
8,15,actual,MP,4,2307.52
8,15,actual,unbalance,4,-285.69
8,15,plan,Total,4,5012
8,15,plan,KP,4,2929.13
8,15,plan,MP,4,2083.28
8,15,actual,Total,5,5147.86
8,15,actual,KP,5,2911.81
8,15,actual,MP,5,2236.05
8,15,actual,unbalance,5,98.14
8,15,plan,Total,5,5246
8,15,plan,KP,5,3023.03
8,15,plan,MP,5,2223.4
8,15,actual,Total,6,5170.21
8,15,actual,KP,6,2748.52
8,15,actual,MP,6,2421.69
8,15,actual,unbalance,6,78.79
8,15,plan,Total,6,5249
8,15,plan,KP,6,3023.03
8,15,plan,MP,6,2226.32
8,15,actual,Total,7,5126.08
8,15,actual,KP,7,2809.27
8,15,actual,MP,7,2316.81
8,15,actual,unbalance,7,122.92
8,15,plan,Total,7,5249
8,15,plan,KP,7,3023.03
8,15,plan,MP,7,2226.32
8,15,actual,Total,8,5427.24
8,15,actual,KP,8,3293.18
8,15,actual,MP,8,2134.06
8,15,actual,unbalance,8,-630.24
8,15,plan,Total,8,4797
8,15,plan,KP,8,3154.06
8,15,plan,MP,8,1642.93
8,15,actual,Total,9,4772.09
8,15,actual,KP,9,3083
8,15,actual,MP,9,1689.09
8,15,actual,unbalance,9,382.91
8,15,plan,Total,9,5155
8,15,plan,KP,9,2929.1
8,15,plan,MP,9,2226.32
8,15,actual,Total,10,4727.99
8,15,actual,KP,10,2666.4
8,15,actual,MP,10,2061.59
8,15,actual,unbalance,10,652.01
8,15,plan,Total,10,5380
8,15,plan,KP,10,3154.06
8,15,plan,MP,10,2226.32
8,15,actual,Total,11,5145.88
8,15,actual,KP,11,2480.39
8,15,actual,MP,11,2665.49
8,15,actual,unbalance,11,231.12
8,15,plan,Total,11,5377
8,15,plan,KP,11,3154.06
8,15,plan,MP,11,2223.4
8,15,actual,Total,12,5391.33
8,15,actual,KP,12,3351.62
8,15,actual,MP,12,2039.71
8,15,actual,unbalance,12,-142.33
8,15,plan,Total,12,5249
8,15,plan,KP,12,3023.03
8,15,plan,MP,12,2226.32
8,15,actual,Total,13,5356.35
8,15,actual,KP,13,2931.72
8,15,actual,MP,13,2424.64
8,15,actual,unbalance,13,33.65
8,15,plan,Total,13,5390
8,15,plan,KP,13,3154.06
8,15,plan,MP,13,2236.05
8,15,actual,Total,14,5588.83
8,15,actual,KP,14,3005.1
8,15,actual,MP,14,2583.72
8,15,actual,unbalance,14,-425.83
8,15,plan,Total,14,5163
8,15,plan,KP,14,3123.03
8,15,plan,MP,14,2039.71
8,15,actual,Total,15,5089.83
8,15,actual,KP,15,2922.51
8,15,actual,MP,15,2167.32
8,15,actual,unbalance,15,73.17
8,15,plan,Total,15,5163
8,15,plan,KP,15,3123.03
8,15,plan,MP,15,2039.71
8,15,actual,Total,16,5303.77
8,15,actual,KP,16,3081.28
8,15,actual,MP,16,2222.5
8,15,actual,unbalance,16,-54.77
8,15,plan,Total,16,5249
8,15,plan,KP,16,3023.03
8,15,plan,MP,16,2226.32
8,15,actual,Total,17,4896.43
8,15,actual,KP,17,2706.45
8,15,actual,MP,17,2189.97
8,15,actual,unbalance,17,293.58
8,15,plan,Total,17,5190
8,15,plan,KP,17,2922.51
8,15,plan,MP,17,2267.32
8,15,actual,Total,18,4964.22
8,15,actual,KP,18,2925.81
8,15,actual,MP,18,2038.42
8,15,actual,unbalance,18,-74.22
8,15,plan,Total,18,4890
8,15,plan,KP,18,2522.51
8,15,plan,MP,18,2367.32
8,15,actual,Total,19,4625.43
8,15,actual,KP,19,2894.63
8,15,actual,MP,19,1730.8
8,15,actual,unbalance,19,605.57
8,15,plan,Total,19,5231
8,15,plan,KP,19,3005.1
8,15,plan,MP,19,2226.32
8,15,actual,Total,20,4854.47
8,15,actual,KP,20,3186.24
8,15,actual,MP,20,1668.23
8,15,actual,unbalance,20,335.53
8,15,plan,Total,20,5190
8,15,plan,KP,20,3023.03
8,15,plan,MP,20,2167.32
8,15,actual,Total,21,4965.67
8,15,actual,KP,21,3023.64
8,15,actual,MP,21,1942.03
8,15,actual,unbalance,21,-69.67
8,15,plan,Total,21,4896
8,15,plan,KP,21,2706.45
8,15,plan,MP,21,2189.97
8,15,actual,Total,22,5201.76
8,15,actual,KP,22,3204.29
8,15,actual,MP,22,1997.47
8,15,actual,unbalance,22,-405.76
8,15,plan,Total,22,4796
8,15,plan,KP,22,2706.45
8,15,plan,MP,22,2089.97
8,15,actual,Total,23,4990.34
8,15,actual,KP,23,2852.89
8,15,actual,MP,23,2137.46
8,15,actual,unbalance,23,-24.34
8,15,plan,Total,23,4966
8,15,plan,KP,23,3023.64
8,15,plan,MP,23,1942.03
8,15,actual,Total,24,2543.43
8,15,actual,KP,24,1274.84
8,15,actual,MP,24,1268.59
8,15,actual,unbalance,24,2422.24
8,15,plan,Total,24,4965.67
8,15,plan,KP,24,3023.64
8,15,plan,MP,24,1942.03
8,15,actual,Total,25,2526.88
8,15,actual,KP,25,1270.22
8,15,actual,MP,25,1256.67
8,15,actual,unbalance,25,-79.6
8,15,plan,Total,25,2447.28
8,15,plan,KP,25,1223.64
8,15,plan,MP,25,1223.64
8,15,actual,Total,26,4108.54
8,15,actual,KP,26,2759.8
8,15,actual,MP,26,1348.74
8,15,actual,unbalance,26,12.93
8,15,plan,Total,26,4121.47
8,15,plan,KP,26,2852.89
8,15,plan,MP,26,1268.59
8,15,actual,Total,27,5121.56
8,15,actual,KP,27,2832.38
8,15,actual,MP,27,2289.18
8,15,actual,unbalance,27,-9.08
8,15,plan,Total,27,5112.48
8,15,plan,KP,27,2922.51
8,15,plan,MP,27,2189.97
8,15,actual,Total,28,5320.73
8,15,actual,KP,28,3208.25
8,15,actual,MP,28,2112.47
8,15,actual,unbalance,28,-355.06
8,15,plan,Total,28,4965.67
8,15,plan,KP,28,3023.64
8,15,plan,MP,28,1942.03
8,15,actual,Total,29,5111.88
8,15,actual,KP,29,3125.49
8,15,actual,MP,29,1986.39
8,15,actual,unbalance,29,-146.21
8,15,plan,Total,29,4965.67
8,15,plan,KP,29,3023.64
8,15,plan,MP,29,1942.03
8,15,actual,Total,30,4180.08
8,15,actual,KP,30,2592.52
8,15,actual,MP,30,1587.56
8,15,actual,unbalance,30,1055.43
8,15,plan,Total,30,5235.5
8,15,plan,KP,30,3123.03
8,15,plan,MP,30,2112.47
8,15,actual,Total,31,4108.54
8,15,actual,KP,31,2759.8
8,15,actual,MP,31,1348.74
8,15,actual,unbalance,31,956.52
8,15,plan,Total,31,5065.06
8,15,plan,KP,31,3123.03
8,15,plan,MP,31,1942.03
8,16,actual,Total,1,5199.28
8,16,actual,KP,1,2964.54
8,16,actual,MP,1,2234.74
8,16,actual,unbalance,1,291.72
8,16,plan,Total,1,5491
8,16,plan,KP,1,3113.17
8,16,plan,MP,1,2377.63
8,16,actual,Total,2,5240.8
8,16,actual,KP,2,2778.4
8,16,actual,MP,2,2462.4
8,16,actual,unbalance,2,-73.8
8,16,plan,Total,2,5167
8,16,plan,KP,2,2789.4
8,16,plan,MP,2,2377.63
8,16,actual,Total,3,4865.63
8,16,actual,KP,3,2421.54
8,16,actual,MP,3,2444.09
8,16,actual,unbalance,3,-36.63
8,16,plan,Total,3,4829
8,16,plan,KP,3,2592.14
8,16,plan,MP,3,2237.15
8,16,actual,Total,4,5659.03
8,16,actual,KP,4,2900.18
8,16,actual,MP,4,2758.85
8,16,actual,unbalance,4,-348.03
8,16,plan,Total,4,5311
8,16,plan,KP,4,2933.78
8,16,plan,MP,4,2377.63
8,16,actual,Total,5,5309.51
8,16,actual,KP,5,2959.9
8,16,actual,MP,5,2349.61
8,16,actual,unbalance,5,-492.51
8,16,plan,Total,5,4817
8,16,plan,KP,5,2789.4
8,16,plan,MP,5,2027.2
8,16,actual,Total,6,5624.98
8,16,actual,KP,6,2960.59
8,16,actual,MP,6,2664.39
8,16,actual,unbalance,6,-567.98
8,16,plan,Total,6,5057
8,16,plan,KP,6,2789.4
8,16,plan,MP,6,2267.28
8,16,actual,Total,7,5265.9
8,16,actual,KP,7,2796.22
8,16,actual,MP,7,2469.67
8,16,actual,unbalance,7,-208.9
8,16,plan,Total,7,5057
8,16,plan,KP,7,2789.4
8,16,plan,MP,7,2267.28
8,16,actual,Total,8,5360.5
8,16,actual,KP,8,3133.25
8,16,actual,MP,8,2227.25
8,16,actual,unbalance,8,-10.5
8,16,plan,Total,8,5350
8,16,plan,KP,8,3113.17
8,16,plan,MP,8,2237.15
8,16,actual,Total,9,5007.4
8,16,actual,KP,9,2994.38
8,16,actual,MP,9,2013.03
8,16,actual,unbalance,9,193.6
8,16,plan,Total,9,5201
8,16,plan,KP,9,2933.8
8,16,plan,MP,9,2267.28
8,16,actual,Total,10,5092.61
8,16,actual,KP,10,2873.41
8,16,actual,MP,10,2219.2
8,16,actual,unbalance,10,287.39
8,16,plan,Total,10,5380
8,16,plan,KP,10,3113.17
8,16,plan,MP,10,2267.28
8,16,actual,Total,11,5286.13
8,16,actual,KP,11,2652.64
8,16,actual,MP,11,2633.49
8,16,actual,unbalance,11,-146.13
8,16,plan,Total,11,5140
8,16,plan,KP,11,3113.17
8,16,plan,MP,11,2027.2
8,16,actual,Total,12,5238.29
8,16,actual,KP,12,3093.66
8,16,actual,MP,12,2144.63
8,16,actual,unbalance,12,-181.29
8,16,plan,Total,12,5057
8,16,plan,KP,12,2789.4
8,16,plan,MP,12,2267.28
8,16,actual,Total,13,5347.52
8,16,actual,KP,13,3013.38
8,16,actual,MP,13,2334.14
8,16,actual,unbalance,13,115.49
8,16,plan,Total,13,5463
8,16,plan,KP,13,3113.17
8,16,plan,MP,13,2349.61
8,16,actual,Total,14,5625.17
8,16,actual,KP,14,3030.69
8,16,actual,MP,14,2594.48
8,16,actual,unbalance,14,-591.17
8,16,plan,Total,14,5034
8,16,plan,KP,14,2889.4
8,16,plan,MP,14,2144.63
8,16,actual,Total,15,5292.63
8,16,actual,KP,15,2983.54
8,16,actual,MP,15,2309.09
8,16,actual,unbalance,15,-258.63
8,16,plan,Total,15,5034
8,16,plan,KP,15,2889.4
8,16,plan,MP,15,2144.63
8,16,actual,Total,16,5251.3
8,16,actual,KP,16,3154.54
8,16,actual,MP,16,2096.77
8,16,actual,unbalance,16,-194.3
8,16,plan,Total,16,5057
8,16,plan,KP,16,2789.4
8,16,plan,MP,16,2267.28
8,16,actual,Total,17,4847.31
8,16,actual,KP,17,2727.01
8,16,actual,MP,17,2120.29
8,16,actual,unbalance,17,445.69
8,16,plan,Total,17,5293
8,16,plan,KP,17,2983.54
8,16,plan,MP,17,2309.09
8,16,actual,Total,18,4951.18
8,16,actual,KP,18,3057.51
8,16,actual,MP,18,1893.67
8,16,actual,unbalance,18,141.82
8,16,plan,Total,18,5093
8,16,plan,KP,18,2783.54
8,16,plan,MP,18,2309.09
8,16,actual,Total,19,4314.69
8,16,actual,KP,19,2702.3
8,16,actual,MP,19,1612.39
8,16,actual,unbalance,19,983.31
8,16,plan,Total,19,5298
8,16,plan,KP,19,3030.69
8,16,plan,MP,19,2267.28
8,16,actual,Total,20,4940.23
8,16,actual,KP,20,3267.19
8,16,actual,MP,20,1673.05
8,16,actual,unbalance,20,257.77
8,16,plan,Total,20,5198
8,16,plan,KP,20,2989.4
8,16,plan,MP,20,2209.09
8,16,actual,Total,21,5104.01
8,16,actual,KP,21,2988.53
8,16,actual,MP,21,2115.49
8,16,actual,unbalance,21,-457.01
8,16,plan,Total,21,4647
8,16,plan,KP,21,2727.01
8,16,plan,MP,21,1920.29
8,16,actual,Total,22,5355.69
8,16,actual,KP,22,3325.47
8,16,actual,MP,22,2030.21
8,16,actual,unbalance,22,-708.69
8,16,plan,Total,22,4647
8,16,plan,KP,22,2727.01
8,16,plan,MP,22,1920.29
8,16,actual,Total,23,4724.41
8,16,actual,KP,23,2820.06
8,16,actual,MP,23,1904.35
8,16,actual,unbalance,23,279.59
8,16,plan,Total,23,5004
8,16,plan,KP,23,2988.53
8,16,plan,MP,23,2015.49
8,16,actual,Total,24,2392.37
8,16,actual,KP,24,1300.9
8,16,actual,MP,24,1091.47
8,16,actual,unbalance,24,2611.65
8,16,plan,Total,24,5004.01
8,16,plan,KP,24,2988.53
8,16,plan,MP,24,2015.49
8,16,actual,Total,25,2525.33
8,16,actual,KP,25,1280.85
8,16,actual,MP,25,1244.48
8,16,actual,unbalance,25,51.72
8,16,plan,Total,25,2577.05
8,16,plan,KP,25,1288.53
8,16,plan,MP,25,1288.53
8,16,actual,Total,26,4026.15
8,16,actual,KP,26,2834.7
8,16,actual,MP,26,1191.45
8,16,actual,unbalance,26,-114.62
8,16,plan,Total,26,3911.53
8,16,plan,KP,26,2820.06
8,16,plan,MP,26,1091.47
8,16,actual,Total,27,4857.22
8,16,actual,KP,27,2901.45
8,16,actual,MP,27,1955.77
8,16,actual,unbalance,27,246.61
8,16,plan,Total,27,5103.83
8,16,plan,KP,27,2983.54
8,16,plan,MP,27,2120.29
8,16,actual,Total,28,5019.47
8,16,actual,KP,28,3150.57
8,16,actual,MP,28,1868.9
8,16,actual,unbalance,28,-15.45
8,16,plan,Total,28,5004.01
8,16,plan,KP,28,2988.53
8,16,plan,MP,28,2015.49
8,16,actual,Total,29,5478.56
8,16,actual,KP,29,3260.63
8,16,actual,MP,29,2217.93
8,16,actual,unbalance,29,-374.55
8,16,plan,Total,29,5104.01
8,16,plan,KP,29,2988.53
8,16,plan,MP,29,2115.49
8,16,actual,Total,30,4364.39
8,16,actual,KP,30,2642.22
8,16,actual,MP,30,1722.17
8,16,actual,unbalance,30,493.91
8,16,plan,Total,30,4858.3
8,16,plan,KP,30,2989.4
8,16,plan,MP,30,1868.9
8,16,actual,Total,31,4026.15
8,16,actual,KP,31,2834.7
8,16,actual,MP,31,1191.45
8,16,actual,unbalance,31,878.73
8,16,plan,Total,31,4904.88
8,16,plan,KP,31,2989.4
8,16,plan,MP,31,1915.49
8,17,actual,Total,1,5308.29
8,17,actual,KP,1,2869.26
8,17,actual,MP,1,2439.03
8,17,actual,unbalance,1,236.71
8,17,plan,Total,1,5545
8,17,plan,KP,1,3079.74
8,17,plan,MP,1,2465.5
8,17,actual,Total,2,5202.94
8,17,actual,KP,2,2731.02
8,17,actual,MP,2,2471.93
8,17,actual,unbalance,2,74.06
8,17,plan,Total,2,5277
8,17,plan,KP,2,2811.27
8,17,plan,MP,2,2465.5
8,17,actual,Total,3,4975.19
8,17,actual,KP,3,2356.4
8,17,actual,MP,3,2618.79
8,17,actual,unbalance,3,-3.19
8,17,plan,Total,3,4972
8,17,plan,KP,3,2719.21
8,17,plan,MP,3,2253.01
8,17,actual,Total,4,5641.87
8,17,actual,KP,4,2914.06
8,17,actual,MP,4,2727.81
8,17,actual,unbalance,4,-392.87
8,17,plan,Total,4,5249
8,17,plan,KP,4,2783.18
8,17,plan,MP,4,2465.5
8,17,actual,Total,5,5381.62
8,17,actual,KP,5,2857.89
8,17,actual,MP,5,2523.73
8,17,actual,unbalance,5,-160.62
8,17,plan,Total,5,5221
8,17,plan,KP,5,2811.27
8,17,plan,MP,5,2410.14
8,17,actual,Total,6,5494.97
8,17,actual,KP,6,2979.22
8,17,actual,MP,6,2515.76
8,17,actual,unbalance,6,-46.97
8,17,plan,Total,6,5448
8,17,plan,KP,6,2811.27
8,17,plan,MP,6,2636.82
8,17,actual,Total,7,4918.43
8,17,actual,KP,7,2758.13
8,17,actual,MP,7,2160.3
8,17,actual,unbalance,7,529.57
8,17,plan,Total,7,5448
8,17,plan,KP,7,2811.27
8,17,plan,MP,7,2636.82
8,17,actual,Total,8,5387.25
8,17,actual,KP,8,2902.27
8,17,actual,MP,8,2484.98
8,17,actual,unbalance,8,-54.25
8,17,plan,Total,8,5333
8,17,plan,KP,8,3079.74
8,17,plan,MP,8,2253.01
8,17,actual,Total,9,5328.65
8,17,actual,KP,9,3012.56
8,17,actual,MP,9,2316.09
8,17,actual,unbalance,9,91.35
8,17,plan,Total,9,5420
8,17,plan,KP,9,2783.2
8,17,plan,MP,9,2636.82
8,17,actual,Total,10,5452.47
8,17,actual,KP,10,2909.98
8,17,actual,MP,10,2542.49
8,17,actual,unbalance,10,264.53
8,17,plan,Total,10,5717
8,17,plan,KP,10,3079.74
8,17,plan,MP,10,2636.82
8,17,actual,Total,11,5033.3
8,17,actual,KP,11,2758.61
8,17,actual,MP,11,2274.69
8,17,actual,unbalance,11,456.71
8,17,plan,Total,11,5490
8,17,plan,KP,11,3079.74
8,17,plan,MP,11,2410.14
8,17,actual,Total,12,5362.58
8,17,actual,KP,12,3097.77
8,17,actual,MP,12,2264.8
8,17,actual,unbalance,12,85.42
8,17,plan,Total,12,5448
8,17,plan,KP,12,2811.27
8,17,plan,MP,12,2636.82
8,17,actual,Total,13,5433.56
8,17,actual,KP,13,2979.02
8,17,actual,MP,13,2454.54
8,17,actual,unbalance,13,169.44
8,17,plan,Total,13,5603
8,17,plan,KP,13,3079.74
8,17,plan,MP,13,2523.73
8,17,actual,Total,14,5678.53
8,17,actual,KP,14,3059.87
8,17,actual,MP,14,2618.66
8,17,actual,unbalance,14,-602.53
8,17,plan,Total,14,5076
8,17,plan,KP,14,2811.27
8,17,plan,MP,14,2264.8
8,17,actual,Total,15,5034.35
8,17,actual,KP,15,2904.81
8,17,actual,MP,15,2129.54
8,17,actual,unbalance,15,141.65
8,17,plan,Total,15,5176
8,17,plan,KP,15,2911.27
8,17,plan,MP,15,2264.8
8,17,actual,Total,16,5379.56
8,17,actual,KP,16,3048
8,17,actual,MP,16,2331.56
8,17,actual,unbalance,16,68.44
8,17,plan,Total,16,5448
8,17,plan,KP,16,2811.27
8,17,plan,MP,16,2636.82
8,17,actual,Total,17,4988.83
8,17,actual,KP,17,2642.91
8,17,actual,MP,17,2345.92
8,17,actual,unbalance,17,145.17
8,17,plan,Total,17,5134
8,17,plan,KP,17,2904.81
8,17,plan,MP,17,2229.54
8,17,actual,Total,18,4863.92
8,17,actual,KP,18,2953.77
8,17,actual,MP,18,1910.14
8,17,actual,unbalance,18,170.08
8,17,plan,Total,18,5034
8,17,plan,KP,18,2804.81
8,17,plan,MP,18,2229.54
8,17,actual,Total,19,4657.69
8,17,actual,KP,19,2865.67
8,17,actual,MP,19,1792.02
8,17,actual,unbalance,19,1039.31
8,17,plan,Total,19,5697
8,17,plan,KP,19,3059.87
8,17,plan,MP,19,2636.82
8,17,actual,Total,20,4978.93
8,17,actual,KP,20,3376.46
8,17,actual,MP,20,1602.48
8,17,actual,unbalance,20,-37.93
8,17,plan,Total,20,4941
8,17,plan,KP,20,2811.27
8,17,plan,MP,20,2129.54
8,17,actual,Total,21,5481.62
8,17,actual,KP,21,3173.78
8,17,actual,MP,21,2307.84
8,17,actual,unbalance,21,-692.62
8,17,plan,Total,21,4789
8,17,plan,KP,21,2742.91
8,17,plan,MP,21,2045.92
8,17,actual,Total,22,5229.02
8,17,actual,KP,22,3163.37
8,17,actual,MP,22,2065.65
8,17,actual,unbalance,22,-540.02
8,17,plan,Total,22,4689
8,17,plan,KP,22,2742.91
8,17,plan,MP,22,1945.92
8,17,actual,Total,23,4689.59
8,17,actual,KP,23,2648.76
8,17,actual,MP,23,2040.84
8,17,actual,unbalance,23,592.41
8,17,plan,Total,23,5282
8,17,plan,KP,23,3073.78
8,17,plan,MP,23,2207.84
